,id_str,text,screen_name,location,country,created_at,first_hashtag
150,1388644396481060865,"RT @dominiquetaegon: Nominate - Pride of Britain Awards

Please nominate Folajimi Olubunmi-Adewole, the young man known as ‘Jimi’ who died…",MikeyDeeGB,,,2021-05-01 23:59:58,
151,1388644396443254787,RT @BillKristol: The attack on Liz Cheney does not have to do with any policy disagreement. It's based on failure to genuflect at the altar…,BreakingNewzman,,,2021-05-01 23:59:58,
152,1388644396430725126,"RT @LeeCamp: Biden just spit in the face of International Workers Day (May 1st) by declaring it Loyalty Day.

Loyalty to what?
A flag?
A ma…",aMadEscape,,,2021-05-01 23:59:58,
153,1388644396346880002,My view of the stretch drive of the Kentucky Derby. Bob Baffert still talking to the media and still seems like he'… https://t.co/ZrNWyvxF08,jdemling,,,2021-05-01 23:59:58,
154,1388644396292210690,"RT @HryTweet_: National Vice-President of the Indian Medical Association calls Modi a super-spreader

#ExitModi
 https://t.co/AvIhKoGEfR",jarjees39360718,,,2021-05-01 23:59:58,ExitModi
155,1388644396195778564,@Thunder1x_ bro thunder is literally like one of my best friends in this comm + is one of the biggest grinders i kn… https://t.co/7zQECraRGq,janklul,,,2021-05-01 23:59:58,
156,1388644396187361282,"RT @chaewonderer: remember the time when wonyoung was given beer because they didn't know wonyoung was a minor, her reaction is so cute 🥺…",Fanboyengene,,,2021-05-01 23:59:58,
157,1388644396069965829,Massive ego massage moment!! Reading a great book by my mate and mentor @Jamerine (essential reading for anyone ser… https://t.co/LD2yeV2ZK0,permjotvalia,,,2021-05-01 23:59:58,
158,1388644396048990214,RT @DoctorYasmin: Ivy League colleges apologize for ‘serious error’ in using bones of a Black child killed in a racist bombing. Neither Pri…,Queen_VDub,,,2021-05-01 23:59:58,
159,1388644396040609793,RT @foreverimbetter: Every diet/lifestyle change has a “clean” and “dirty” version. You can find so much crap with the vegan or plant based…,1_blk_beauty,,,2021-05-01 23:59:58,
160,1388644396036464640,@mattcantstop @justinkan I know what I would like to do. I am 61 and wish to accomplish it before I am too old. Pro… https://t.co/jGEszStVOv,gailleep,,,2021-05-01 23:59:58,
161,1388644395973595138,RT @hopexha17: Guy on the train has brought a massive like 50 inch TV to watch South Park on?? https://t.co/J8ZeFJJTzJ,HoodPope94,,,2021-05-01 23:59:58,
162,1388644395948421123,"RT @HibernianWS: June 2019 vs March 2021 comparison of #AstralAscent, we are a small team but we are doing our very best to make the best p…",Arkyllon,,,2021-05-01 23:59:58,AstralAscent
163,1388644395906392065,"RT @FOCities: We're a movement of leaders, nonprofit organizations, businesses &amp; corporations, artists, activists, technologists, investors…",Ommmniverse1,,,2021-05-01 23:59:58,
164,1388644395864498176,"@BlueFolf Confuror, because is the only one near me *cries a lot*",AlexAwooo1,,,2021-05-01 23:59:58,
165,1388644395843530754,That’s a pass maybe 1-2 other guys in the world can make 😳 https://t.co/IRzcS5Sr6h,nkuchibhotla,,,2021-05-01 23:59:58,
166,1388644395788881920,@raptorlsm Primal is a fun game!! Dont get me wrong i love the scaled raptors but something so cute with fluffy death birbs xD,CryptidInkz,,,2021-05-01 23:59:58,
167,1388644395776462849,"I am sure there have been others, but they CONCENTRATED ON THE MISSION, while NOT POSING for PURELY PROPAGANDIST re… https://t.co/RZLa7td59T",mlsstocks,,,2021-05-01 23:59:58,
168,1388644395759673346,"RT @MJHtv23: I don't know how they do it, but every time Phil Lord and Chris Miller produce an animated movie, they always find a way to ma…",strawberi_milk,,,2021-05-01 23:59:58,
169,1388644395721842690,RT @eliza_morey: I want to write a book just so I can put this picture on the little flap in the back https://t.co/WwUVD35KI6,daicmerollin,,,2021-05-01 23:59:58,
170,1388644395696545795,"RT @alfgunvald: Modi presided over murder in Gujarat in 2002.

Twenty years later he’s doing the same thing at a national scale.",0raEtLab0ra,,,2021-05-01 23:59:58,
171,1388644395575128072,RT @VH1PNUT___: DATING A GIRL WITH MONEY IS SCARY CAUSE SHE BE TREATING YOU LIKE THE WOMAN.... TAKING YOU OUT TO EAT AND BUYING YOU SHOES.…,soccerdadnick_,,,2021-05-01 23:59:58,
172,1388644395553984512,"RT @MOS_MEA: Delighted to inaugurate Workshop on Quad in the Indo-Pacific organised by @TheINFutures.

India is committed to working with i…",us_core,,,2021-05-01 23:59:58,
173,1388644395524706310,"RT @isadragonrider: Do I want everyone to be dragged in the media and hung in the court of public opinion before their day in court? No, I…",Bigboii0111998,,,2021-05-01 23:59:58,
174,1388644395487006720,One of the most professional hard working teammates I ever met heads ups y’all got a good one @Eagles @TheJhamonAusbon,WakeEmUp9,,,2021-05-01 23:59:58,
175,1388644395260563457,the funniest thing about caitlyn jenner is her lips were horribly done and she also is a piece of shit who i hate w… https://t.co/waNE4PiCB2,girljoys_,,,2021-05-01 23:59:58,
176,1388644395247882247,RT @Iam_Afrodisiac: It just kind of irritates me that all these businesses and people are acting like we are over the pandemic and like cov…,riverrrunt,,,2021-05-01 23:59:58,
177,1388644395168280577,"RT @MysterySolvent: Joe Biden took an Amtrak train home one evening just to blow the candles out on a birthday cake his daughter made him,…",MaryNesham,,,2021-05-01 23:59:58,
178,1388644395126194178,RT @MoiraAunty: I've been meaning to draw a Chocolate themed Rouge for the longest time. Finally got around to it today! I personally think…,flakytartart,,,2021-05-01 23:59:58,
179,1388644395084173315,"@IsabelOakeshott @ayeshahazarika @IsabelOakeshott surely, as a died-in-the-wool Thatcherite, your mantra should be… https://t.co/qFUFSuET4w",Dave_r_cox,,,2021-05-01 23:59:58,
180,1388644395080167424,RT @FabrizioRomano: Borussia Dortmund director Zorc to ARD: “We already had a gentlemen's agreement with Jadon Sancho since last year that…,Thenextinline1,,,2021-05-01 23:59:58,
181,1388644395033968640,RT @ne0liberal: The lack of taco trucks driving around your neighborhood IS a policy choice,HOUNeoliberal,,,2021-05-01 23:59:58,
182,1388644395021385729,@WipeTwiceVideoS @ianmoranIM @Jeff_McLane Foles was not a Howie pick and they sent him away. As each year passes it… https://t.co/vd5Bxvc8Au,Matt39469968,,,2021-05-01 23:59:58,
183,1388644394962665473,"RT @KwikWarren: If Washington DC had the same racial makeup as let’s say Vermont, Maine or Idaho it would’ve already been a state a long go…",tom___peterson,,,2021-05-01 23:59:58,
184,1388644394941796352,"RT @jmalvpal: David Bowie was a genius. 

Listen to David Bowie speaking to Jeremy Paxman in 1999 (only 6 years after the worldwide web lau…",TWeijst,,,2021-05-01 23:59:58,
185,1388644394878840833,"RT @RoyalFamily: Wishing Princess Charlotte a very happy sixth birthday today. 🎈 

📸 The Duchess of Cambridge https://t.co/tBPXrv2CJT",JenanJamal,,,2021-05-01 23:59:58,
186,1388644394862104580,"@albertoruano8 @VPrasadMDMPH In Spain,I think we haven't got enough logistcs to organize such screening.Have we got… https://t.co/U9t2qkoP4Q",patxiqueipo,,,2021-05-01 23:59:58,
187,1388644394828550145,@BastianTheWolf It was clear that Maddy had gone a little bit out of the other's comfort zone. He wasn't surprised… https://t.co/O5wOzmvF7P,LudicAbience,,,2021-05-01 23:59:58,
188,1388644394656419842,RT @MENSNONNOJP: The 5th in our popular series NCT 127 ON THE STREET is here! In connection with a phrase in Kick It from their album LOVEH…,saran_h_e,,,2021-05-01 23:59:58,
189,1388644394601959429,A comprehensive tutorial on how to create the most effective comparison pages to attract your competitor’s customer… https://t.co/gQpDHvXnc1,pallavkaushish,,,2021-05-01 23:59:58,
190,1388644394593566722,"RT @nytopinion: ""A young woman sat weeping into the elbow of her protective suit,"" writes @Amannama from New Delhi. ""'My parents are waitin…",monnallisae,,,2021-05-01 23:59:58,
191,1388644394593505280,"RT @vijayanpinarayi: Over the last 1 year, our healthcare workers have been toiling. Now they care for close to 5L people a day. With the m…",prahladnb,,,2021-05-01 23:59:58,
192,1388644394501382145,RT @hermit_hwarang: Shane Nguyen was killed and dismembered this week by two white men who he offered a ride to. This is the gofundme to su…,maple_maps,,,2021-05-01 23:59:58,
193,1388644394467745798,@ChampionsLeague @ChelseaFC @nglkante Couple of months ago I came across a recommendation about @marksust6 wealth h… https://t.co/JR7lwdGClE,ike2820,,,2021-05-01 23:59:58,
194,1388644394429988872,"RT @APompliano: Charlie Munger on bitcoin today:

“I should say modestly that I think whole damn development is disgusting and contrary to…",bj21QB,,,2021-05-01 23:59:58,
195,1388644394325086211,"@alliejayne_ Rules without enforcement aren’t going to be followed. 

Like a parent at the store, counting down fro… https://t.co/X8FolN6zdA",JustinHubert,,,2021-05-01 23:59:58,
196,1388644394316668932,"@TheAnswerJC never had a title on the line
just an opportunity none of us realized

then you know. not booked for t… https://t.co/6FsnGl0GBm",MRavenK1,,,2021-05-01 23:59:58,
197,1388644394241339396,"RT @tadethompson: I don't get the problem with vaccine passports. 
You carry a drivers license to prove a. who you are and b. that you've b…",Carolin96366772,,,2021-05-01 23:59:58,
198,1388644394190913537,@Gormogons @Wiswall13 We need a word for the combination of relief &amp; satisfaction you feel getting your yard done r… https://t.co/mP1YjbAl4P,SurfaceDog,,,2021-05-01 23:59:57,
199,1388644394157314048,"RT @daneiz1819: I realized how much @SB19Official deserves the Top Social Artist award. 

It's not just about the number of fans or the kai…",SB19Bambi,,,2021-05-01 23:59:57,
200,1388644394140520453,RT @cjwerleman: An Israeli soldier pressing his knee on the neck of a Palestinian man while arresting him during a peaceful protest in Shie…,DrMohammedJNU,,,2021-05-01 23:59:57,
201,1388644394119614467,@thereal_truther You've established 1 data point. You're a genius! Now show me the data that the same holds true fo… https://t.co/smUCHvwBpp,SonnyCrockett04,,,2021-05-01 23:59:57,
202,1388644394106986497,Apparently Microsoft will let you cancel their game pass subscription and get a refund after literally a month of y… https://t.co/Ymv6ka25Cu,EverythingFNG,,,2021-05-01 23:59:57,
203,1388644394090340352,"I couldn’t find Molly for a few minutes — until I thought to check the book shelves, where she was using a stack of… https://t.co/65Gw7argfW",David_McElroy,,,2021-05-01 23:59:57,
204,1388644394090250243,"RT @RoyalFamily: Wishing Princess Charlotte a very happy sixth birthday today. 🎈 

📸 The Duchess of Cambridge https://t.co/tBPXrv2CJT",i_annai,,,2021-05-01 23:59:57,
205,1388644394069266437,"RT @cpeedell: As a Teeside &amp; Middlesbrough cancer specialist, it’s galling &amp; tough to see high levels of support for the Tories up here. Th…",M0kujin,,,2021-05-01 23:59:57,
206,1388644393956085761,@supersane7 @SarahLynnRober2 @RealRyanWhorton @tonygoldmark *Says the Neo Nazi Troll who is in fact a dipshit,CliffordBattea1,,,2021-05-01 23:59:57,
207,1388644393876262912,RT @dearatorres: Messi is a 6 times Balon D’Or winner and his career is still one of the most saddest stories in sport history.,MFO______,,,2021-05-01 23:59:57,
208,1388644393830264832,@FFlails Hi friends! 💜 We're an Irish podcast whose heroes are looking for love in a world filled with monsters &amp; h… https://t.co/kmDAy9Nofx,D8Dungeon,,,2021-05-01 23:59:57,
209,1388644393716830211,"RT @chittukuruvi4: Whenever I see or hear @sumanthraman am reminded of the quote, ""It is better to be thought of as a fool than open your m…",AdvocatesMsr,,,2021-05-01 23:59:57,
210,1388644393696079876,"RT @krystttaaa: “I trust the next chapter in life because I know the author”
I did it‼️🍾
I am proud to announce that I will be graduating f…",ShakiaShakiaaa,,,2021-05-01 23:59:57,
211,1388644393645715461,"RT @KWardTV: There's a lot to digest from the Ontario's LTC COVID-19 commission report, but if there is one page I strongly recommend you r…",Trimbonita,,,2021-05-01 23:59:57,
212,1388644393645604866,"@wingedlioness I am so sad when big trees like this go down, they are so beautiful. 😭 It looks like our little mapl… https://t.co/FUznnlUiDE",PlayKatiePlay,,,2021-05-01 23:59:57,
213,1388644393616175104,"RT @aegyodobby: when op asked who's junghwan's favorite hyung among the members, junghwan said though he love them all he likes Doyoung. Wh…",mikonygc,,,2021-05-01 23:59:57,
214,1388644393574273024,@PettiTree Luke Sanders lost a fight today on the pre pre pre show and he was only a replacement,longliveswift16,,,2021-05-01 23:59:57,
215,1388644393540673543,"RT @stanworld_twt: A'TIN, under this thread you will find the submissions for your Subway Station ADs, the ones with the most RTs will be s…",hugotSB19,,,2021-05-01 23:59:57,
216,1388644393393868802,RT @BennyTheAsian: lol y'all think NA or EU has a chance at LAN when this the shit KR will be doing 💀💀💀💀 https://t.co/7iTOzfvybq,polrrz,,,2021-05-01 23:59:57,
217,1388644393385566211,"RT @clever_corvids: at nearly every level, you get all the rewards that come under it too! so at $50, you get: a free t-shirt, Life in the…",DragonGirlJosie,,,2021-05-01 23:59:57,
218,1388644393364574209,"RT @IUteamstarcandy: Reply: What books have you been reading?
IU: I’m currently reading the 4 part Neopolitan series! (By Elena Ferrante

-…",jieunahcat,,,2021-05-01 23:59:57,
219,1388644393339457538,RT @ScottDavert: A Review of the Brailliant BI 40X: https://t.co/sebFMDI6cC,KC8PNL,,,2021-05-01 23:59:57,
220,1388644393318436864,"Went to the new Dutch Growers today, with Sarah. I almost bought all the cacti. Let me tell you... If I find one th… https://t.co/gELHNPmLJE",ChronoFigaro,,,2021-05-01 23:59:57,
221,1388644393301598211,"RT @RianeEisler: To foster greater partnership with ourselves, we developed a simple tool. 
The 7 practices are meant to be revisited over…",Novasutras,,,2021-05-01 23:59:57,
222,1388644393297629184,@DriftyBot you and me would make a perfect swing if we had the matierials,TheSkyeFNRPBot,,,2021-05-01 23:59:57,
223,1388644393238745089,RT @LyndaFrench19: A company owned by #Queensland MP Bob Katter’s relatives was awarded a $12 million grant by the Industry Department in t…,Cookie0025,,,2021-05-01 23:59:57,Queensland
224,1388644393200939008,RT @NCTsmtown_DREAM: NCT DREAM The 1st Album ‘맛 (Hot Sauce)’ release celebration NAVER V LIVE 'NCT DREAM's Hot Sauce Restaurant' to be aire…,diaryjjh,,,2021-05-01 23:59:57,
225,1388644393133907971,"@pmdscully @adyckovsky @ProductHunt The labs we work with now use R more often than Python, and we’ll have material… https://t.co/23ecyK2Vfx",startyourlab,,,2021-05-01 23:59:57,
226,1388644393100320768,"RT @quarriane: 🔸ART GIVEAWAY🔸

To enter:
- Follow
- Retweet &amp; Like this post
- Drop a pic of your character (optional)

Prize: Half-body po…",Tungste27740818,,,2021-05-01 23:59:57,
227,1388644393037484034,"RT @JamesrossrJames: weights up to 2,200 pounds , the leatherback turtle is the largest turtle on the planet. Unlike all other marine turtl…",TCRG2012,,,2021-05-01 23:59:57,
228,1388644393033240578,"RT @DebnathPradipta: Happy #MayDay to all the workers of the world, from Myanmar to Maine. The cause of labor is the hope of the world ❤️…",Raju295rajuRaju,,,2021-05-01 23:59:57,MayDay
229,1388644392991293444,"@covie_93 She was shot while committing a crime, as part of a group looking for people to lead to the gallows they… https://t.co/SNmSlXDm2H",David_DDennison,,,2021-05-01 23:59:57,
230,1388644392991223808,"I went to the track closest to me to go for a jog and saw a police car there, so I got tf outta there. Not trying to deal with this today 😣",theKPexperience,,,2021-05-01 23:59:57,
231,1388644392899072007,"@halsinden Hal... Now there's a blast from the past, almost another lifetime ago when we both knew the same purple… https://t.co/VIGCVDg4L0",_hotrodthug,,,2021-05-01 23:59:57,
232,1388644392806854657,RT @_SHAD0WS: staying out of the goals discussion bc im not a numbers person but just wanna remind u that in the eventuality that we don’t…,VANTAEHQ,,,2021-05-01 23:59:57,
233,1388644392798494723,We are very appreciative of Chancellor Guskiewicz’s remarks on twitter supporting freedom of student press. We hope… https://t.co/R2cUY4dSH0,CarolinaReview,,,2021-05-01 23:59:57,
234,1388644392794198020,"RT @CeeHaz: @LeKangarooCourt I think you did great, I know they’re naturally in a fantasy setting but honestly this redesign thing can be a…",brandon_khux,,,2021-05-01 23:59:57,
235,1388644392789966852,"The Doctors TV Show: Worse Than You Can Imagine | Corporate Casket https://t.co/RNhztfQJg1 via @YouTube

Promoting… https://t.co/qKEPDhSxYg",jhamby,,,2021-05-01 23:59:57,
236,1388644392693600259,RT @dakotawinyan1: I’ve been seeing this argument on TikTok about if you would rather save your baby or spouse from a fire and the amount o…,novocainedeity_,,,2021-05-01 23:59:57,
237,1388644392634888192,RT @bria_tortilla: The life of a celebrity https://t.co/nsdPfoftyZ,kaydeleon731,,,2021-05-01 23:59:57,
238,1388644392622166018,"RT @POTUS: On this National College Signing Day, we celebrate all those students chasing their passions and setting the stage for the futur…",sadieJ18973480,,,2021-05-01 23:59:57,
239,1388644392618057728,"RT @fiannan: Eight years (and too many playthroughs to count) later, I finally got a decent shot of the Citadel party photo where everyone'…",NellaRayne,,,2021-05-01 23:59:57,
240,1388644392613859332,Had a great ride Around Town On A weekend With The Best Lad😍😍 https://t.co/BtJDoSvlw6,Jasonbrad21,,,2021-05-01 23:59:57,
241,1388644392563613697,@smcroasters A lot excessive unless the rest of the 638 people that live there aren’t pictured,TimmyPutts,,,2021-05-01 23:59:57,
242,1388644392504893444,"RT @emma_berg__: Ramadan approached, so the Messenger of God said: ‘This month has come to you, and in it there is a night that is better t…",hamidtehrani67,,,2021-05-01 23:59:57,
243,1388644392500609028,There’s a reason why Bron looked like a DPOY against the dubs. He’s seeing the plays before Bazemore even does https://t.co/nw0WeJsPgH,SL7MB4NDZ,,,2021-05-01 23:59:57,
244,1388644392496504833,"RT @Banana_Beards: My school has 2 Super Smash Bros Clubs:

School of Dentistry Super Smash Bros Club
-For Chad Dentists™
-Big brain charac…",MrBananaTweets,,,2021-05-01 23:59:57,
245,1388644392467005446,RT @Bonbonmckeegan: My Conversation about Medical #AidinDying in California - Listen to community radio @KVMR  Embracing the Journey with L…,samtrad526,,,2021-05-01 23:59:57,AidinDying
246,1388644392441978886,"“We gone be aiiiii———“

https://t.co/kbLmgvQCBo",The1NOnly_Jmac,,,2021-05-01 23:59:57,
247,1388644392429395970,"RT @jusnier_: This one time I was walking home and I heard kids shouting at each other ""majnun"" I completed it with ""wazdujir""...I go back…",alwahda33,,,2021-05-01 23:59:57,
248,1388644392383168516,RT @LisaVischer: There are reasons why sexual abuse is so prevalent in the Church. One is “curriculum” (see thread) which has shaped patria…,alexandria_ba,,,2021-05-01 23:59:57,
249,1388644392370532355,"@meengyy Imagine being reckless enough to warrant a song… couldn’t relate

This post was made by the Sagittarius gang ♐️",__giratina,,,2021-05-01 23:59:57,
250,1388644392366448640,RT @camerouninema: One of those songs you just knew was a HIT the night it came out,SenkuEternal519,,,2021-05-01 23:59:57,
251,1388644392332791816,"RT @SolApeFinance: ❗️HELLO SOLANA❗️ 

Announcing $SOLAPE. A Deflationary protocol built on the $SOL blockchain! No Presale, No Discord ""OG""…",YusrilBaharsyah,,,2021-05-01 23:59:57,
252,1388644392144101376,"RT @RealMattCouch: If this wasn't a big enough scam, The City of Detroit is now offering $50 to people who give folks a ride to a vaccinati…",BPeregoff,,,2021-05-01 23:59:57,
253,1388644392127373314,@J__Willingham I’m really not a fan of cream soda. It’s just sugar. To the point that it makes my tummy hurt,yeek_freak,,,2021-05-01 23:59:57,
254,1388644392110641152,"RT @NWSSPC: April was a relatively quiet month for severe weather w/ ~ half the normal severe weather reports, the fewest tornado reports s…",MainelyRob,,,2021-05-01 23:59:57,
255,1388644392089526272,RT @thegavinbrent: “We have a major Esports event coming up in July to be announced with ONE OF THE LARGEST game publishers in the world”.…,CryptoDanielson,,,2021-05-01 23:59:57,
256,1388644392039288835,"RT @BjCruickshank: Tonight's Scottish historical question: What symbol did the Jacobites pin to their clothing, especially their bonnets? A…",weenell3,,,2021-05-01 23:59:57,
257,1388644392009875457,@AlanONeill10 @Kevin_Maguire Thanks for the retweet- means a lot.  Don't forget your medication x.,CalomazaMaz,,,2021-05-01 23:59:57,
258,1388644391993192454,RT @Maelstrom_Radio: Join us in an hour for a special Saturday edition of the podcast! @Flattuss @shyntyrr AND @susan_sprinkle will be chat…,Flattuss,,,2021-05-01 23:59:57,
259,1388644391955451909,"RT @B52Malmet: We live in a country where when the losing party is defeated in a record-turn-out election during a pandemic, they change th…",Jennife81876022,,,2021-05-01 23:59:57,
260,1388644391863078913,RT @twdreamie: there's a special place in hell reserved for the people making mcc parody accounts rn,dazhq_,,,2021-05-01 23:59:57,
261,1388644391821185026,We have to prove with our actions that we are the followers of PROPHET MUHAMMAD ﷺ.We have to tell the infidels that… https://t.co/afWAmAGpQn,zafar5502,,,2021-05-01 23:59:57,
262,1388644391796027394,"@Lets_B_Better Done! Regardless of who gets it, this is a BADASS community!!! CARDANO changing the world!",Gonefis15762927,,,2021-05-01 23:59:57,
263,1388644391770857472,"@G_105_ @mickconlan11 Nice to see a scouser backing up a copper. 😅

Jonas won three at a push tonight. Very generou… https://t.co/PYPzfMhcUB",millionpennyai1,,,2021-05-01 23:59:57,
264,1388644391758090245,RT @livies01: No because i want the rose now. I want to stream it coz i know it will be a masterpiece! https://t.co/67VBftnPKe,400liv,,,2021-05-01 23:59:57,
265,1388644391670194181,"RT @latimessports: Meet the racing syndicate made up of five former Brown University football players calling themselves Boat Racing, named…",jeremyclatrella,,,2021-05-01 23:59:57,
266,1388644391619899392,@BrianSlimdog77 @AndrewRChapman @VelvetEven @NarratingFools @smug2bme @omnicronos @JohnKrahn2 @willsworldview… https://t.co/wiHpUVSKaU,bearschoice2020,,,2021-05-01 23:59:57,
267,1388644391561187328,@apter1wrestling But the other guy will probably only give it a 2* 🙄,RowdyRobbie13,,,2021-05-01 23:59:57,
268,1388644391527411720,"Don't be shy on four things

https://t.co/Qkc56lCdVH / BF In the absence of
2. On old clothes
3.Poor relationship
4… https://t.co/WD9a9nO38b",Dancerchandu3,,,2021-05-01 23:59:57,
269,1388644391485546498,"RT @SirJambavan: ""Investigate why we couldn't get a professional ambulance"": for 70 years, people in this country were living like this. An…",Financeprimate,,,2021-05-01 23:59:57,
270,1388644391481454595,@g_diets_ @CureIncome My dog eats twice a day and is happy. Pretty much every animal on the planet eats rarely. Yet… https://t.co/yWfZK5NOSh,CTMike33,,,2021-05-01 23:59:57,
271,1388644391363874819,@skeeter_jj @ADChandra @PhantasmaSoul1 @zerohedge That’s absolutely not what’s happening. The best candidate gets t… https://t.co/hGGPmNFpuY,brady_trades,,,2021-05-01 23:59:57,
272,1388644391330336777,RT @jamesdcooper4: C’mon Georgia! Get yourself a true patriot into office and oust the bad!,catcall1,,,2021-05-01 23:59:57,
273,1388644391305322499,"Today I visited the grave of Rear Admiral Edward Ellsberg, a specialist in salvage work. He wrote a novel about Ame… https://t.co/WcERwW00WN",mattnovosad,,,2021-05-01 23:59:57,
274,1388644391301025794,"Fat Deion Sanders is so mad about not being drafted.

He is going to make the whole NFL pay for this.

The Browns a… https://t.co/zs1E4doaHo",NachoDonut,,,2021-05-01 23:59:57,
275,1388644391250800642,RT @goal: Inter will win the Serie A title tomorrow if Atalanta fail to win away at Sassuolo 🇮🇹🏆 https://t.co/odBDpJiRmS,Joey888_,,,2021-05-01 23:59:57,
276,1388644391103963138,My heart. These two have a very special place in this heart of mine. I love them more than I thought and could ever… https://t.co/SR2R8g3W4L,RebelPrincess92,,,2021-05-01 23:59:57,
277,1388644391091204098,"RT @djbowe1: How many of you knew right away that the ‘glitch’ was not a glitch, and the ‘pause’ was not just a pause, on November 3, 2020?…",Stellasasha1,,,2021-05-01 23:59:57,
278,1388644390969696260,OMG I THOUGHT THERE WAS A FROG IN THE BATH it was a leaf,kylabirdd,,,2021-05-01 23:59:57,
279,1388644390961393669,9pm Sunday a New Episode of the Beaver Den,ICUR_NVS,,,2021-05-01 23:59:57,
280,1388644390940315649,"RT @AuschwitzMuseum: 2 May 1935 | A French Jewish boy, Andre Benguigui, was born in Oran in Algieria.

He arrived at #Auschwitz on 25 June…",nicola_orritos,,,2021-05-01 23:59:57,Auschwitz
281,1388644390818750464,RT @TeamPelosi: Congressman @AndyKimNJ knows service as a way of life from his Korean American immigrant parents who worked to heal the sic…,YosefaGitel,,,2021-05-01 23:59:57,
282,1388644390814371840,"RT @LeArielleSimone: if you’re anxious often - try meditation yoga, daily stretching, journaling, and ashwagandha. even if it’s for 5 mins…",kendenisee,,,2021-05-01 23:59:57,
283,1388644390801874945,"“For me, the most loyal man is Donghae who earnestly sheds tears for the members, really, I think he’s a loyal man.” -Kyuhyun",itsaidenlee,,,2021-05-01 23:59:57,
284,1388644390789259264,"RT @InsidersABC: ""How much are we willing to give up to support another country and to support our own overseas?""

WATCH: @isabellahiggins…",TBeaubeau,,,2021-05-01 23:59:57,
285,1388644390785191940,@ttaldridge @Turberville @ManagerTactical @st3vinh0 I hear he will play gker next week. The coach is pretty high on… https://t.co/J7fQdq2G8p,straight_red,,,2021-05-01 23:59:57,
286,1388644390676176898,#Investing 67.1% in this optimal #crypto portfolio and 32.9% #cash in the past 24 hours would have given you a 6.7%… https://t.co/3XnpjgWtdW,CryptoWatchBot,,,2021-05-01 23:59:57,Investing
287,1388644390659309570,Theme Music To A Drive By should have stayed as the intro man https://t.co/gQUCVRdh0T,KamariEsson,,,2021-05-01 23:59:57,
288,1388644390638432258,"Fo' sho', everything's for dough now
I flow, y'all gotta pay a little mo' now
It's platinum, nowadays we put the go… https://t.co/U1iCeuSlZt",RicoMuszik,,,2021-05-01 23:59:57,
289,1388644390613053443,RT @YuvrajS33425145: if the new NMC draft get passed i'm not going to vote in next election and will leave India for rest of my life and se…,Dineshk27504774,,,2021-05-01 23:59:57,
290,1388644390583902213,RT @Offparoletx: Your weekly break from reality ~ had to get iamyu (jordan Edwards) back for round two in that 10-12 slot and then we have…,geroperro,,,2021-05-01 23:59:57,
291,1388644390567137290,RT @Blackkout__: The fact that Soulja boy had a viral song/dance in 2021 almost 15 years after Crank Dat is impressive as hell.,bxrbiebeatdown,,,2021-05-01 23:59:57,
292,1388644390483202049,RT @thomaskaine5: Mitch McConnell and other Senate Republicans demand the Biden administration keep slave owners abuses of their slaves a s…,raventerp100,,,2021-05-01 23:59:57,
293,1388644390437072899,"RT @WhenWeAllVote: Today is #ElectionDay in CO, UT, and OK! 

Return your #VoteByMail or absentee ballots before your state’s deadline or h…",DorisMoonlight,,,2021-05-01 23:59:57,ElectionDay
294,1388644390436966400,"RT @GHMansfield: Neighbor to me, a wheelchair user:”I don’t like the word disabled. It’s too negative. 
What do you call yourself?”
Me:”Dis…",rogue3,,,2021-05-01 23:59:57,
295,1388644390432698370,@ClintVSmith Their own review into their bombed campaign did seem to come to some reasonable albeit obvious conclus… https://t.co/eL6FlNcw0Q,AllinThorne,,,2021-05-01 23:59:57,
296,1388644390386638851,"RT @zostraphouse: I cut off 7+ yr friends, ended a 2+ yr relationship with the only mf that truly knew me, &amp; it’s family I don’t even talk…",jordanalywardd,,,2021-05-01 23:59:57,
297,1388644390357323776,This is zoomed all the way from across the street so the quality is terrible but I saw this absolute chonk on my wa… https://t.co/7bFOM0lZUW,CatsEatCake,,,2021-05-01 23:59:57,
298,1388644390357319680,"To be a champion, I think you have to see the big picture. It’s not about winning and losing; it’s about every day… https://t.co/7LH9V0VU1V",MaulidSadick,"Dar es Salaam, Tanzania",Tanzania,2021-05-01 23:59:57,
299,1388644390290087937,"Hi!
My name is Chanel &amp; I’m staying my own lash company called “Lynnox Lashes” these are a few of my styles but I’d… https://t.co/HJAwJIydgG",iamchanel_a,,,2021-05-01 23:59:57,
300,1388644390281826305,RT @Wakemanofficial: In support of my amazing wife @terri_wakeman_  who has been recently diagnosed with a rare form of blood cancer. Think…,KarenBr5662,,,2021-05-01 23:59:57,
301,1388644390252552193,"RT @FieldYates: On Thursday, Urban Meyer said on the ESPN Draft broadcast that a player was taken before their selection at 25 that ""broke…",goatjaaaaames,,,2021-05-01 23:59:57,
302,1388644390239973376,"RT @cshaw12897514: My beautiful wife, third from the right with the long hair. 
She's very involved in tons of things, and makes friends wh…",cshaw12897514,,,2021-05-01 23:59:57,
303,1388644390177054721,@BorgenvikSashka Omg I haven't even got a notification for this!!! Your the sweetest!! Me and rossi are lucky to ha… https://t.co/z9WuNboT7H,lacecollier,,,2021-05-01 23:59:57,
